date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason,latest_disclosure_event_id,latest_disclosure_report_date,latest_disclosure_publication_date,days_since_disclosure,stale_disclosure_45d,report_to_publication_lag_days,pilot_rqi_asof,pilot_dii_asof,disclosure_rule_version_asof,disclosure_rule_status_asof,disclosure_asset_confidence_asof,disclosure_manual_review_required_asof,stress_regime_asof,asof_merge_rule,coding_status
2024-07-25,USDC,Circle,usd-coin,2,0.999745,-0.000255,0.000255,0,0,0,0,0,33702702508.00,33694108318.86,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,147,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-26,USDC,Circle,usd-coin,2,0.999624,-0.000376,0.000376,0,0,0,0,0,33464095324.00,33451512824.16,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,148,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-27,USDC,Circle,usd-coin,2,0.999788,-0.000212,0.000212,0,0,0,0,0,33811214605.00,33804046627.50,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,149,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-28,USDC,Circle,usd-coin,2,0.999881,-0.000119,0.000119,0,0,0,0,0,33834357134.00,33830330845.50,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,150,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-29,USDC,Circle,usd-coin,2,0.999891,-0.000109,0.000109,0,0,0,0,0,33967304666.00,33963602229.79,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,151,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-30,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33428712469.00,33428712469.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,152,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-31,USDC,Circle,usd-coin,2,1.002,0.002,0.002,0,0,0,0,0,33173324635.00,33239671284.27,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,153,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-01,USDC,Circle,usd-coin,2,,,,,,,,,33066248466.00,,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,154,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-02,USDC,Circle,usd-coin,2,,,,,,,,,32645937572.00,,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,155,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-03,USDC,Circle,usd-coin,2,,,,,,,,,32681126464.00,,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,156,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-04,USDC,Circle,usd-coin,2,,,,,,,,,32796927784.00,,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,157,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-05,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32923391050.00,32923391050.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,158,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-06,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33411524197.00,33411524197.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,159,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-07,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33899549395.00,33899549395.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,160,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-08,USDC,Circle,usd-coin,2,1.005,0.005,0.005,0,0,0,0,1,34147599110.00,34318337105.55,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,161,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-09,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34155820328.00,34155820328.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,162,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-10,USDC,Circle,usd-coin,2,0.999855,-0.000145,0.000145,0,0,0,0,0,34092403266.00,34087459867.53,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,163,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-11,USDC,Circle,usd-coin,2,0.997721,-0.002279,0.002279,0,0,0,0,0,34134782814.00,34056989643.97,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,164,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-12,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,34116653192.00,34150769845.19,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,165,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-13,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34148340008.00,34148340008.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,166,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-14,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34118680769.00,34118680769.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,167,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-15,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34121951871.00,34121951871.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,168,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-16,USDC,Circle,usd-coin,2,0.999441,-0.000559,0.000559,0,0,0,0,0,34190365754.00,34171253339.54,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,169,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-17,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34444239205.00,34444239205.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,170,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-18,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34467820997.00,34467820997.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,171,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-19,USDC,Circle,usd-coin,2,0.999898,-0.000102,0.000102,0,0,0,0,0,34437580256.00,34434067622.81,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,172,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-20,USDC,Circle,usd-coin,2,0.999893,-0.000107,0.000107,0,0,0,0,0,34531378958.00,34527684100.45,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,173,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-21,USDC,Circle,usd-coin,2,0.999112,-0.000888,0.000888,0,0,0,0,0,34429610360.00,34399036866.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,174,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-22,USDC,Circle,usd-coin,2,0.999607,-0.000393,0.000393,0,0,0,0,0,34532300004.00,34518728810.10,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,175,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-23,USDC,Circle,usd-coin,2,0.999653,-0.000347,0.000347,0,0,0,0,0,34315544515.00,34303637021.05,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,176,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-24,USDC,Circle,usd-coin,2,0.998772,-0.001228,0.001228,0,0,0,0,0,34556230572.00,34513795520.86,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,177,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-25,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,34484472199.00,34518956671.20,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,178,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-26,USDC,Circle,usd-coin,2,0.999884,-0.000116,0.000116,0,0,0,0,0,34433170750.00,34429176502.19,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,179,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-27,USDC,Circle,usd-coin,2,0.998951,-0.001049,0.001049,0,0,0,0,0,34177837212.00,34141984660.76,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,0,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-28,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33910790540.00,33910790540.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,1,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-29,USDC,Circle,usd-coin,2,0.999617,-0.000383,0.000383,0,0,0,0,0,34034384970.00,34021349800.56,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,2,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-30,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34509015726.00,34509015726.00,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,3,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-08-31,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34599205583.00,34599205583.00,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,4,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-01,USDC,Circle,usd-coin,2,0.998277,-0.001723,0.001723,0,0,0,0,0,34583590643.00,34524003116.32,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,5,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-02,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,34613215286.00,34647828501.29,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,6,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-03,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34657370928.00,34657370928.00,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,7,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-04,USDC,Circle,usd-coin,2,0.999889,-0.000111,0.000111,0,0,0,0,0,34522575873.00,34518743867.08,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,8,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-05,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34784372978.00,34784372978.00,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,9,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-06,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,34794139446.00,34794139446.00,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,10,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-07,USDC,Circle,usd-coin,2,0.999774,-0.000226,0.000226,0,0,0,0,0,34708313467.00,34700469388.16,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,11,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-08,USDC,Circle,usd-coin,2,0.999381,-0.000619,0.000619,0,0,0,0,0,34814134193.00,34792584243.93,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,12,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-09,USDC,Circle,usd-coin,2,0.999645,-0.000355,0.000355,0,0,0,0,0,34859598816.00,34847223658.42,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,13,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-10,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,34978518356.00,35013496874.36,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,14,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-09-11,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,35198963036.00,35198963036.00,79,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_07,2024-07-31,2024-08-27,15,0,27,0.9404,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
