date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason
2022-01-16,USDT,Tether,tether,1,0.999764362,-0.000235638,0.000235638,0,0,0,0,0,76266927388.00,76248955999.20,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-17,USDT,Tether,tether,1,1.0003035123,0.0003035123,0.0003035123,0,0,0,0,0,76216850777.00,76239983527.52,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-18,USDT,Tether,tether,1,1.002109407,0.002109407,0.002109407,0,0,0,0,0,76171861933.00,76332539395.22,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-19,USDT,Tether,tether,1,1.000021974,0.000021974,0.000021974,0,0,0,0,0,76181880754.00,76183554772.91,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-20,USDT,Tether,tether,1,0.9989611725,-0.0010388275,0.0010388275,0,0,0,0,0,76181876540.00,76102736712.14,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-21,USDT,Tether,tether,1,1.0000747518,0.0000747518,0.0000747518,0,0,0,0,0,76112505555.00,76118195100.77,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-22,USDT,Tether,tether,1,0.9992637308,-0.0007362692,0.0007362692,0,0,0,0,0,74212195123.00,74157554967.66,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-23,USDT,Tether,tether,1,1.0025120296,0.0025120296,0.0025120296,0,0,0,0,0,76147189579.00,76338473574.60,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-24,USDT,Tether,tether,1,0.9999797823,-0.0000202177,0.0000202177,0,0,0,0,0,76104269936.00,76102731282.27,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-25,USDT,Tether,tether,1,1.0052319388,0.0052319388,0.0052319388,1,0,0,0,1,75995580520.00,76393184746.74,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-26,USDT,Tether,tether,1,1.0014279659,0.0014279659,0.0014279659,0,0,0,0,0,75998577346.00,76107100723.89,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-27,USDT,Tether,tether,1,1.0016301524,0.0016301524,0.0016301524,0,0,0,0,0,75996054740.00,76119939892.23,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-28,USDT,Tether,tether,1,1.0070379319,0.0070379319,0.0070379319,1,0,0,0,1,75974563101.00,76509266901.76,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-29,USDT,Tether,tether,1,1.0018345701,0.0018345701,0.0018345701,0,0,0,0,0,75798170296.00,75937227350.96,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-30,USDT,Tether,tether,1,1.0031558349,0.0031558349,0.0031558349,0,0,0,0,0,75798168708.00,76037375215.71,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-01-31,USDT,Tether,tether,1,1.0018702556,0.0018702556,0.0018702556,0,0,0,0,0,75798167793.00,75939929738.81,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-01,USDT,Tether,tether,1,1.0016174186,0.0016174186,0.0016174186,0,0,0,0,0,75647471006.00,75769824634.65,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-02,USDT,Tether,tether,1,1.0014445868,0.0014445868,0.0014445868,0,0,0,0,0,75597439949.00,75706647010.54,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-03,USDT,Tether,tether,1,1.0019361691,0.0019361691,0.0019361691,0,0,0,0,0,75598238922.00,75744609893.31,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-04,USDT,Tether,tether,1,1.0014022129,0.0014022129,0.0014022129,0,0,0,0,0,75598243731.00,75704248563.17,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-05,USDT,Tether,tether,1,1.0055295028,0.0055295028,0.0055295028,1,0,0,0,1,75627297055.00,76045478404.93,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-06,USDT,Tether,tether,1,1.0004555914,0.0004555914,0.0004555914,0,0,0,0,0,75627296764.00,75661751908.93,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-07,USDT,Tether,tether,1,1.000352332,0.000352332,0.000352332,0,0,0,0,0,75627297893.00,75653943813.63,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-08,USDT,Tether,tether,1,1.0012987623,0.0012987623,0.0012987623,0,0,0,0,0,75630296685.00,75728522459.36,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-09,USDT,Tether,tether,1,1.0014548302,0.0014548302,0.0014548302,0,0,0,0,0,75630279335.00,75740308549.72,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-10,USDT,Tether,tether,1,1.0011743071,0.0011743071,0.0011743071,0,0,0,0,0,76630289734.00,76720277224.97,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-11,USDT,Tether,tether,1,1.0016565675,0.0016565675,0.0016565675,0,0,0,0,0,76630288555.00,76757231798.84,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-12,USDT,Tether,tether,1,1.0020449626,0.0020449626,0.0020449626,0,0,0,0,0,76630779229.00,76787486307.22,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-13,USDT,Tether,tether,1,1.0020008637,0.0020008637,0.0020008637,0,0,0,0,0,76630780460.00,76784108210.70,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-14,USDT,Tether,tether,1,1.0011599949,0.0011599949,0.0011599949,0,0,0,0,0,76630794092.00,76719685418.53,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-15,USDT,Tether,tether,1,1.0011559666,0.0011559666,0.0011559666,0,0,0,0,0,76565796461.00,76654303966.76,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-16,USDT,Tether,tether,1,0.9995509977,-0.0004490023,0.0004490023,0,0,0,0,0,76565309780.00,76530931780.15,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-17,USDT,Tether,tether,1,1.0007566554,0.0007566554,0.0007566554,0,0,0,0,0,76565324791.00,76623258357.23,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-18,USDT,Tether,tether,1,1.0010632836,0.0010632836,0.0010632836,0,0,0,0,0,76566030078.00,76647441479.37,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-19,USDT,Tether,tether,1,1.0004173027,0.0004173027,0.0004173027,0,0,0,0,0,76766039836.00,76798074512.96,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-20,USDT,Tether,tether,1,1.0023439556,0.0023439556,0.0023439556,0,0,0,0,0,76772036030.00,76951986272.65,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-21,USDT,Tether,tether,1,1.0010460395,0.0010460395,0.0010460395,0,0,0,0,0,77726038349.00,77807342851.74,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-22,USDT,Tether,tether,1,1.0019240318,0.0019240318,0.0019240318,0,0,0,0,0,77746030919.00,77895616756.40,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-23,USDT,Tether,tether,1,0.9995265691,-0.0004734309,0.0004734309,0,0,0,0,0,77774472506.00,77737651666.08,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-24,USDT,Tether,tether,1,1.0019596617,0.0019596617,0.0019596617,0,0,0,0,0,77791983760.00,77944429729.65,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-25,USDT,Tether,tether,1,1.0011559241,0.0011559241,0.0011559241,0,0,0,0,0,77712500622.00,77802330373.36,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-26,USDT,Tether,tether,1,1.0024861623,0.0024861623,0.0024861623,0,0,0,0,0,77707911697.00,77901106174.50,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-27,USDT,Tether,tether,1,1.0024715029,0.0024715029,0.0024715029,0,0,0,0,0,77707915457.00,77899970797.71,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-02-28,USDT,Tether,tether,1,1.0025360426,0.0025360426,0.0025360426,0,0,0,0,0,77747938275.00,77945110360.01,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-01,USDT,Tether,tether,1,1.0001039996,0.0001039996,0.0001039996,0,0,0,0,0,77507862576.00,77515923361.88,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-02,USDT,Tether,tether,1,0.9993903527,-0.0006096473,0.0006096473,0,0,0,0,0,77396884158.00,77349699360.17,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-03,USDT,Tether,tether,1,1.0012250062,0.0012250062,0.0012250062,0,0,0,0,0,77401891599.00,77496709395.50,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-04,USDT,Tether,tether,1,1.0009026478,0.0009026478,0.0009026478,0,0,0,0,0,77133891802.00,77203516539.75,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-05,USDT,Tether,tether,1,1.0015430893,0.0015430893,0.0015430893,0,0,0,0,0,77333895159.00,77453228262.85,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-06,USDT,Tether,tether,1,1.00163834,0.00163834,0.00163834,0,0,0,0,0,77333898459.00,77460597676.73,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-07,USDT,Tether,tether,1,1.0009572741,0.0009572741,0.0009572741,0,0,0,0,0,78333898141.00,78408885153.40,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-08,USDT,Tether,tether,1,1.0000550865,0.0000550865,0.0000550865,0,0,0,0,0,78284322496.00,78288634901.53,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-09,USDT,Tether,tether,1,1.0001625225,0.0001625225,0.0001625225,0,0,0,0,0,78359735479.00,78372470700.95,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-10,USDT,Tether,tether,1,1.0001962064,0.0001962064,0.0001962064,0,0,0,0,0,78205707043.00,78221051505.98,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-11,USDT,Tether,tether,1,1.0009914733,0.0009914733,0.0009914733,0,0,0,0,0,78207721082.00,78285261951.61,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-12,USDT,Tether,tether,1,0.9995716449,-0.0004283551,0.0004283551,0,0,0,0,0,78157732060.00,78124252794.51,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-13,USDT,Tether,tether,1,0.9999665056,-0.0000334944,0.0000334944,0,0,0,0,0,78157723442.00,78155105596.87,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-14,USDT,Tether,tether,1,1.0007095097,0.0007095097,0.0007095097,0,0,0,0,0,78157710033.00,78213163688.74,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-15,USDT,Tether,tether,1,0.9997050107,-0.0002949893,0.0002949893,0,0,0,0,0,78157735134.00,78134679439.16,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-16,USDT,Tether,tether,1,1.0002701882,0.0002701882,0.0002701882,0,0,0,0,0,78157742115.00,78178859415.98,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-17,USDT,Tether,tether,1,1.0008959695,0.0008959695,0.0008959695,0,0,0,0,0,78132708965.00,78202713491.14,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-18,USDT,Tether,tether,1,1.0011828848,0.0011828848,0.0011828848,0,0,0,0,0,78132708324.00,78225130318.28,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-19,USDT,Tether,tether,1,1.0013238154,0.0013238154,0.0013238154,0,0,0,0,0,78075224769.00,78178581951.89,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-20,USDT,Tether,tether,1,1.0002337243,0.0002337243,0.0002337243,0,0,0,0,0,78075223482.00,78093471561.24,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-21,USDT,Tether,tether,1,0.9997056645,-0.0002943355,0.0002943355,0,0,0,0,0,78075236844.00,78052256532.46,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-22,USDT,Tether,tether,1,1.0002161568,0.0002161568,0.0002161568,0,0,0,0,0,77999219292.00,78016079352.24,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-23,USDT,Tether,tether,1,0.9996097475,-0.0003902525,0.0003902525,0,0,0,0,0,78947372767.00,78916563357.86,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-24,USDT,Tether,tether,1,0.9983480266,-0.0016519734,0.0016519734,0,0,0,0,0,78948440976.00,78818020248.62,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-25,USDT,Tether,tether,1,0.9996152844,-0.0003847156,0.0003847156,0,0,0,0,0,78948447008.00,78918074312.72,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-26,USDT,Tether,tether,1,0.9997329751,-0.0002670249,0.0002670249,0,0,0,0,0,78981457567.00,78960367552.95,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-27,USDT,Tether,tether,1,0.9995156909,-0.0004843091,0.0004843091,0,0,0,0,0,78981489451.00,78943237993.70,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-28,USDT,Tether,tether,1,0.9987822979,-0.0012177021,0.0012177021,0,0,0,0,0,79031371669.00,78935135000.99,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-29,USDT,Tether,tether,1,0.9977101903,-0.0022898097,0.0022898097,0,0,0,0,0,79031443960.00,78850476989.64,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-30,USDT,Tether,tether,1,0.999741522,-0.000258478,0.000258478,0,0,0,0,0,80101354599.00,80080650163.63,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-03-31,USDT,Tether,tether,1,0.9993940567,-0.0006059433,0.0006059433,0,0,0,0,0,80101364421.00,80052827531.91,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-01,USDT,Tether,tether,1,1.0008077953,0.0008077953,0.0008077953,0,0,0,0,0,80101500050.00,80166205661.39,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-02,USDT,Tether,tether,1,1.0002796048,0.0002796048,0.0002796048,0,0,0,0,0,80171501101.00,80193917439.97,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-03,USDT,Tether,tether,1,0.9996445748,-0.0003554252,0.0003554252,0,0,0,0,0,80171503547.00,80143008572.26,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-04,USDT,Tether,tether,1,1.0006892086,0.0006892086,0.0006892086,0,0,0,0,0,80211379307.00,80266661680.30,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-05,USDT,Tether,tether,1,1.0005960915,0.0005960915,0.0005960915,0,0,0,0,0,80226349026.00,80274171273.89,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-06,USDT,Tether,tether,1,1.0008745207,0.0008745207,0.0008745207,0,0,0,0,0,80226349863.00,80296509464.31,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-07,USDT,Tether,tether,1,0.9997690802,-0.0002309198,0.0002309198,0,0,0,0,0,80269354612.00,80250818826.67,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-08,USDT,Tether,tether,1,1.0002149313,0.0002149313,0.0002149313,0,0,0,0,0,80285350865.00,80302606697.89,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-09,USDT,Tether,tether,1,1.0008544368,0.0008544368,0.0008544368,0,0,0,0,0,80285350094.00,80353948854.37,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-10,USDT,Tether,tether,1,1.0006291587,0.0006291587,0.0006291587,0,0,0,0,0,80285358662.00,80335870895.38,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-11,USDT,Tether,tether,1,1.0009235375,0.0009235375,0.0009235375,0,0,0,0,0,80289254501.00,80363404636.46,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-12,USDT,Tether,tether,1,1.0009510266,0.0009510266,0.0009510266,0,0,0,0,0,80288472787.00,80364829261.40,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
2022-04-13,USDT,Tether,tether,1,1.0015217695,0.0015217695,0.0015217695,0,0,0,0,0,80288262992.00,80410443223.37,21,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending
